"OrderId","OrderDate","CustomerId","ProductId","Quantity","UnitPrice","LineTotal","Channel","Shipped"
"3018","2026-02-25","160","113","3","1097.87","3293.61","Partner","FALSE"
"3019","2025-01-16","275","76","20","185.92","3718.4","Online","TRUE"
"3020","2025-09-18","153","5","14","899.03","12586.42","Online","TRUE"
"3021","2024-12-14","190","160","18","64.54","1161.72","Retail","TRUE"
"3022","2025-06-16","185","20","37","925.83","34255.71","Online","TRUE"
"3023","2025-03-20","314","70","16","1057.59","16921.44","Retail","TRUE"
"3024","2025-06-30","405","200","13","682.77","8876.01","Partner","TRUE"
"3025","2026-03-06","182","190","18","835.04","15030.72","Online","TRUE"
"3026","2026-03-21","5","159","8","1034.74","8277.92","Retail","FALSE"
"3027","2026-04-15","209","188","7","1199.19","8394.33","Partner","TRUE"
"3028","2025-06-28","394","43","27","56.45","1524.15","Retail","TRUE"
"3029","2026-07-30","118","47","14","424.04","5936.56","Retail","FALSE"
"3030","2025-03-04","156","57","37","684.22","25316.14","Online","TRUE"
"3031","2025-12-24","485","59","20","929.44","18588.8","Online","TRUE"
"3032","2025-07-21","361","171","17","448.82","7629.94","Partner","TRUE"
"3033","2025-08-18","471","157","21","704.52","14794.92","Retail","TRUE"
"3034","2024-09-24","492","124","1","489.53","489.53","Online","TRUE"
"3035","2025-08-08","424","71","27","227.96","6154.92","Direct","TRUE"
"3036","2026-05-10","95","161","21","33.52","703.92","Online","TRUE"
"3037","2025-04-04","268","115","10","863.63","8636.3","Retail","TRUE"
"3038","2026-08-06","489","127","11","1123.74","12361.14","Partner","TRUE"
"3039","2024-11-23","263","51","17","134.79","2291.43","Partner","TRUE"
"3040","2026-07-30","224","14","12","243.05","2916.6","Online","TRUE"
"3041","2025-05-24","121","127","18","1094.58","19702.44","Partner","TRUE"
"3042","2026-03-27","329","154","24","1144.96","27479.04","Partner","TRUE"
"3043","2025-04-16","171","88","23","149.08","3428.84","Partner","TRUE"
"3044","2025-10-16","458","165","11","542.84","5971.24","Online","TRUE"
"3045","2026-05-13","261","85","19","165.74","3149.06","Retail","TRUE"
"3046","2025-04-27","334","76","8","802.35","6418.8","Online","FALSE"
"3047","2025-07-01","333","105","21","90.51","1900.71","Partner","TRUE"
"3048","2025-08-25","162","192","18","801.33","14423.94","Partner","FALSE"
"3049","2026-04-03","430","76","6","142.52","855.12","Online","TRUE"
"3050","2026-03-07","365","199","5","275.19","1375.95","Direct","TRUE"
"3051","2025-03-08","436","194","38","761.41","28933.58","Online","FALSE"
"3052","2026-04-02","315","106","28","823.74","23064.72","Partner","TRUE"
"3053","2025-06-21","105","44","5","931.82","4659.1","Partner","TRUE"
"3054","2025-12-09","197","50","25","168.33","4208.25","Partner","TRUE"
"3055","2025-04-28","413","142","38","165.85","6302.3","Retail","TRUE"
"3056","2025-08-25","177","27","34","816.92","27775.28","Retail","TRUE"
"3057","2025-03-15","133","4","21","1028.51","21598.71","Partner","FALSE"
"3058","2025-03-04","21","32","38","511.63","19441.94","Partner","TRUE"
"3059","2024-09-24","278","40","29","881.22","25555.38","Retail","TRUE"
"3060","2025-08-14","30","69","23","1013.44","23309.12","Direct","TRUE"
"3061","2024-12-15","31","58","8","707.41","5659.28","Online","TRUE"
"3062","2025-09-10","336","184","3","244.61","733.83","Partner","TRUE"
"3063","2025-11-19","220","176","38","475.9","18084.2","Direct","FALSE"
"3064","2025-10-06","235","70","29","723.53","20982.37","Partner","TRUE"
"3065","2025-09-29","108","166","21","413.4","8681.4","Retail","FALSE"
"3066","2026-06-29","347","22","14","10.02","140.28","Online","FALSE"
"3067","2024-09-24","226","110","31","275.89","8552.59","Partner","FALSE"
"3068","2026-08-08","93","101","16","1176.91","18830.56","Partner","TRUE"
"3069","2024-11-13","275","90","9","635.36","5718.24","Direct","TRUE"
"3070","2025-06-02","241","85","37","347.97","12874.89","Online","TRUE"
"3071","2025-10-25","102","161","1","557.75","557.75","Retail","TRUE"
"3072","2025-03-01","472","168","7","623.09","4361.63","Partner","TRUE"
"3073","2025-09-04","116","177","22","900.86","19818.92","Direct","FALSE"
"3074","2026-03-17","356","100","8","1134.56","9076.48","Online","TRUE"
"3075","2024-10-27","470","162","23","335.61","7719.03","Partner","TRUE"
"3076","2024-10-14","110","117","35","836.94","29292.9","Retail","TRUE"
"3077","2024-11-16","170","143","5","753.33","3766.65","Online","TRUE"
"3078","2026-04-04","184","72","29","171.95","4986.55","Direct","TRUE"
"3079","2025-07-23","87","6","39","699.67","27287.13","Partner","FALSE"
"3080","2025-10-17","218","86","2","573.54","1147.08","Retail","TRUE"
"3081","2024-12-05","421","190","38","843.14","32039.32","Retail","TRUE"
"3082","2025-04-27","62","97","4","221.59","886.36","Online","TRUE"
"3083","2025-08-15","6","168","27","587.83","15871.41","Partner","TRUE"
"3084","2025-03-31","93","200","7","533.33","3733.31","Partner","TRUE"
"3085","2026-01-25","240","184","11","431.35","4744.85","Partner","FALSE"
"3086","2024-11-25","277","73","25","590.2","14755","Direct","FALSE"
"3087","2026-04-06","170","49","28","344.97","9659.16","Direct","TRUE"
"3088","2026-08-18","160","14","18","1094.7","19704.6","Partner","TRUE"
"3089","2026-02-21","59","126","16","488.22","7811.52","Direct","TRUE"
"3090","2025-03-31","100","198","10","546.59","5465.9","Direct","TRUE"
"3091","2026-06-18","168","47","11","853.76","9391.36","Partner","TRUE"
"3092","2024-11-04","119","200","11","112.88","1241.68","Direct","TRUE"
"3093","2025-10-11","233","25","15","195.17","2927.55","Retail","TRUE"
"3094","2026-08-16","147","80","16","260.77","4172.32","Partner","TRUE"
"3095","2026-08-22","390","54","34","415.9","14140.6","Online","TRUE"
"3096","2025-05-22","392","109","18","1154.84","20787.12","Direct","TRUE"
"3097","2026-05-07","483","131","35","109.57","3834.95","Online","FALSE"
"3098","2025-06-19","122","168","5","234.2","1171","Retail","TRUE"
"3099","2026-03-07","139","117","4","262.96","1051.84","Partner","TRUE"
"3100","2025-04-12","27","48","38","632.7","24042.6","Direct","TRUE"
"3101","2025-04-19","22","83","17","375.55","6384.35","Partner","FALSE"
"3102","2025-05-30","58","47","29","859.45","24924.05","Retail","TRUE"
"3103","2026-01-23","415","149","14","432.22","6051.08","Online","TRUE"
"3104","2025-09-28","33","149","7","833.76","5836.32","Online","TRUE"
"3105","2025-04-16","360","88","32","894.05","28609.6","Online","TRUE"
"3106","2025-01-08","212","173","36","33.06","1190.16","Direct","FALSE"
"3107","2026-08-26","25","156","15","453.36","6800.4","Retail","TRUE"
"3108","2025-12-29","420","35","11","595.7","6552.7","Direct","FALSE"
"3109","2026-02-22","113","19","15","885.32","13279.8","Online","TRUE"
"3110","2026-02-04","351","74","18","369.01","6642.18","Retail","TRUE"
"3111","2024-11-02","119","3","6","155.81","934.86","Online","TRUE"
"3112","2026-08-10","148","178","20","666.34","13326.8","Retail","TRUE"
"3113","2026-09-10","322","99","25","52.03","1300.75","Retail","TRUE"
"3114","2025-03-20","491","159","7","1051.4","7359.8","Direct","FALSE"
"3115","2026-09-07","475","79","24","1018.18","24436.32","Online","TRUE"
"3116","2026-04-19","181","53","35","545.8","19103","Partner","TRUE"
"3117","2025-01-07","206","155","35","957.02","33495.7","Online","FALSE"
"3118","2026-01-11","113","11","16","761.24","12179.84","Partner","TRUE"
"3119","2025-05-10","178","25","13","460.74","5989.62","Direct","TRUE"
"3120","2025-04-02","468","65","13","918.68","11942.84","Direct","FALSE"
"3121","2024-11-19","44","61","11","574.12","6315.32","Retail","TRUE"
"3122","2025-04-21","484","169","14","749.43","10492.02","Partner","TRUE"
"3123","2025-08-31","252","185","20","514.3","10286","Retail","FALSE"
"3124","2025-09-18","60","195","1","952.14","952.14","Partner","TRUE"
"3125","2025-07-03","28","190","16","279.66","4474.56","Partner","FALSE"
"3126","2026-03-29","83","33","27","820.02","22140.54","Partner","FALSE"
"3127","2025-02-28","190","183","14","336.89","4716.46","Direct","TRUE"
"3128","2026-01-10","282","181","38","763.4","29009.2","Online","TRUE"
"3129","2026-09-07","238","136","7","132.16","925.12","Online","TRUE"
"3130","2025-05-25","87","100","22","49.12","1080.64","Direct","FALSE"
"3131","2025-10-19","266","100","36","603.3","21718.8","Direct","TRUE"
"3132","2025-09-22","251","192","23","835.28","19211.44","Direct","FALSE"
"3133","2024-10-09","470","62","24","904.26","21702.24","Partner","TRUE"
"3134","2025-11-08","204","33","22","645.29","14196.38","Retail","TRUE"
"3135","2025-02-22","234","124","16","50","800","Partner","TRUE"
"3136","2026-08-16","447","125","12","783.89","9406.68","Online","TRUE"
"3137","2026-07-24","310","7","12","662.51","7950.12","Online","TRUE"
"3138","2025-03-10","148","123","22","833.68","18340.96","Direct","TRUE"
"3139","2025-03-10","365","51","17","58.66","997.22","Online","TRUE"
"3140","2024-12-23","404","160","2","127.64","255.28","Retail","TRUE"
"3141","2025-03-15","124","148","11","789.07","8679.77","Retail","TRUE"
"3142","2026-06-19","217","153","22","176.06","3873.32","Partner","TRUE"
"3143","2026-03-23","308","115","19","1143.27","21722.13","Direct","TRUE"
"3144","2024-10-08","324","133","23","16.3","374.9","Direct","TRUE"
"3145","2026-01-12","125","177","9","484.41","4359.69","Partner","TRUE"
"3146","2025-07-09","426","82","34","430.51","14637.34","Online","TRUE"
"3147","2026-01-15","452","90","24","910.74","21857.76","Online","TRUE"
"3148","2026-01-21","3","120","17","131.62","2237.54","Retail","TRUE"
"3149","2025-09-08","445","33","10","511.28","5112.8","Direct","TRUE"
"3150","2026-06-27","47","77","36","111.56","4016.16","Online","TRUE"
"3151","2025-07-06","163","186","34","989.38","33638.92","Online","FALSE"
"3152","2026-07-22","176","185","2","468.56","937.12","Direct","TRUE"
"3153","2024-09-23","101","170","10","301.23","3012.3","Direct","TRUE"
"3154","2025-10-12","179","49","13","204.66","2660.58","Retail","TRUE"
"3155","2025-07-24","245","192","19","53.63","1018.97","Retail","TRUE"
"3156","2026-05-23","389","187","31","486.01","15066.31","Partner","FALSE"
"3157","2026-04-28","434","13","21","226.62","4759.02","Direct","TRUE"
"3158","2024-12-09","219","72","15","342.58","5138.7","Partner","TRUE"
"3159","2025-08-01","24","96","3","258.94","776.82","Retail","FALSE"
"3160","2025-08-04","64","38","39","885","34515","Retail","TRUE"
"3161","2024-10-21","304","191","23","125.3","2881.9","Online","TRUE"
"3162","2025-09-02","61","28","30","897.44","26923.2","Direct","FALSE"
"3163","2025-10-30","117","25","23","589.5","13558.5","Partner","TRUE"
"3164","2025-12-10","415","178","29","524.31","15204.99","Online","TRUE"
"3165","2026-04-10","72","131","18","525.53","9459.54","Partner","FALSE"
"3166","2025-10-19","321","38","1","587.82","587.82","Retail","TRUE"
"3167","2026-03-31","351","93","4","1197.6","4790.4","Retail","TRUE"
"3168","2026-05-01","439","197","16","262.16","4194.56","Partner","TRUE"
"3169","2026-01-24","355","70","29","576.05","16705.45","Partner","TRUE"
"3170","2024-09-15","469","180","2","867.3","1734.6","Direct","TRUE"
"3171","2026-05-27","299","114","3","1086.3","3258.9","Direct","TRUE"
"3172","2026-01-15","139","68","4","1046.83","4187.32","Partner","TRUE"
"3173","2026-07-02","337","48","11","1113.35","12246.85","Online","TRUE"
"3174","2026-06-26","467","32","26","250.47","6512.22","Direct","TRUE"
"3175","2026-05-01","259","163","21","474.31","9960.51","Online","TRUE"
"3176","2025-02-28","401","179","4","685.33","2741.32","Partner","TRUE"
"3177","2025-01-02","58","98","1","803.48","803.48","Partner","TRUE"
"3178","2025-12-11","105","71","15","114.34","1715.1","Online","TRUE"
"3179","2025-07-10","9","56","26","536.08","13938.08","Retail","TRUE"
"3180","2026-06-21","460","30","27","704.75","19028.25","Direct","TRUE"
"3181","2024-12-12","444","11","11","12.17","133.87","Online","TRUE"
"3182","2026-01-13","47","59","24","1158.21","27797.04","Partner","FALSE"
"3183","2026-01-23","32","145","8","841.65","6733.2","Online","TRUE"
"3184","2026-07-08","266","24","2","129.78","259.56","Online","TRUE"
"3185","2026-03-22","363","129","37","352.99","13060.63","Partner","TRUE"
"3186","2025-10-16","148","28","32","52.06","1665.92","Direct","TRUE"
"3187","2026-07-12","97","195","35","646.69","22634.15","Retail","TRUE"
"3188","2025-04-15","53","186","8","612.92","4903.36","Online","FALSE"
"3189","2025-08-24","344","130","16","597.4","9558.4","Online","TRUE"
"3190","2026-03-25","133","114","26","1150.32","29908.32","Online","TRUE"
"3191","2025-03-08","167","170","29","603.29","17495.41","Retail","FALSE"
"3192","2026-03-03","174","10","14","970.15","13582.1","Online","TRUE"
"3193","2025-05-22","326","116","6","141.75","850.5","Online","TRUE"
"3194","2025-01-01","396","112","14","738.09","10333.26","Partner","TRUE"
"3195","2025-10-15","176","129","33","1189.65","39258.45","Retail","TRUE"
"3196","2026-02-07","385","185","24","376.88","9045.12","Partner","TRUE"
"3197","2025-01-01","371","39","31","619.21","19195.51","Retail","TRUE"
"3198","2026-08-02","491","24","12","804.33","9651.96","Online","FALSE"
"3199","2024-09-16","40","51","22","731.23","16087.06","Online","TRUE"
"3200","2026-02-14","18","46","35","33.72","1180.2","Direct","TRUE"
"3201","2026-03-17","294","132","29","766.69","22234.01","Partner","TRUE"
"3202","2026-03-20","136","15","39","757.68","29549.52","Retail","FALSE"
"3203","2026-05-10","479","99","20","877.95","17559","Partner","TRUE"
"3204","2026-03-18","49","198","13","803.95","10451.35","Direct","TRUE"
"3205","2026-05-24","490","140","21","42.51","892.71","Retail","TRUE"
"3206","2026-06-11","448","100","22","567.6","12487.2","Direct","TRUE"
"3207","2026-05-12","50","182","37","810.5","29988.5","Retail","TRUE"
"3208","2024-09-25","20","89","2","1149.02","2298.04","Online","TRUE"
"3209","2026-07-17","367","189","24","812.5","19500","Direct","TRUE"
"3210","2025-01-19","93","113","12","1024.76","12297.12","Retail","TRUE"
"3211","2025-08-30","78","8","5","108.13","540.65","Retail","TRUE"
"3212","2025-02-20","38","53","10","165.99","1659.9","Direct","TRUE"
"3213","2026-01-06","7","10","6","164.58","987.48","Retail","TRUE"
"3214","2026-07-23","329","53","37","259.07","9585.59","Retail","TRUE"
"3215","2025-09-02","170","107","12","75.66","907.92","Retail","TRUE"
"3216","2025-03-20","311","24","23","271.88","6253.24","Online","TRUE"
"3217","2025-11-24","124","182","32","247.32","7914.24","Direct","TRUE"
"3218","2026-07-21","467","193","17","733.62","12471.54","Retail","FALSE"
"3219","2024-12-18","305","87","6","177.24","1063.44","Partner","TRUE"
"3220","2026-07-11","45","160","18","131.64","2369.52","Direct","FALSE"
"3221","2024-10-13","377","160","1","407.92","407.92","Retail","TRUE"
"3222","2025-04-29","14","75","25","1042.7","26067.5","Partner","TRUE"
"3223","2025-11-16","241","100","22","373.51","8217.22","Direct","TRUE"
"3224","2025-07-06","327","26","36","484.31","17435.16","Retail","TRUE"
"3225","2026-03-15","151","155","11","1044.61","11490.71","Partner","TRUE"
"3226","2025-09-08","18","93","14","935.99","13103.86","Retail","TRUE"
"3227","2025-06-14","216","56","30","193.29","5798.7","Retail","TRUE"
"3228","2025-01-27","47","132","5","1051","5255","Direct","TRUE"
"3229","2026-07-19","41","13","19","622.68","11830.92","Direct","FALSE"
"3230","2025-04-06","278","132","31","107.08","3319.48","Direct","FALSE"
"3231","2025-03-31","228","50","36","258.8","9316.8","Retail","TRUE"
"3232","2025-06-27","481","167","1","458.49","458.49","Partner","TRUE"
"3233","2026-07-12","186","82","21","115.22","2419.62","Online","TRUE"
"3234","2026-05-29","67","55","19","281.56","5349.64","Retail","TRUE"
"3235","2024-10-29","104","111","10","1082.09","10820.9","Partner","TRUE"
"3236","2026-07-29","330","19","28","876.52","24542.56","Partner","TRUE"
"3237","2025-02-28","266","84","36","551.9","19868.4","Direct","TRUE"
"3238","2025-02-08","241","73","32","463.43","14829.76","Partner","TRUE"
"3239","2025-10-09","214","58","25","206.59","5164.75","Direct","TRUE"
"3240","2024-09-21","135","96","33","284.92","9402.36","Retail","TRUE"
"3241","2025-12-13","236","140","18","82.78","1490.04","Online","TRUE"
"3242","2026-03-10","203","93","23","398.41","9163.43","Partner","TRUE"
"3243","2025-08-29","34","84","28","877.36","24566.08","Direct","TRUE"
"3244","2026-07-07","480","56","4","191.55","766.2","Online","TRUE"
"3245","2025-08-21","184","84","6","1031.78","6190.68","Direct","TRUE"
"3246","2025-07-18","371","78","25","595.95","14898.75","Online","TRUE"
"3247","2024-11-03","256","190","32","27.15","868.8","Online","TRUE"
"3248","2025-03-23","253","20","33","92.77","3061.41","Partner","TRUE"
"3249","2026-08-23","428","76","4","568.8","2275.2","Retail","TRUE"
"3250","2026-03-20","180","81","9","672.78","6055.02","Direct","TRUE"
"3251","2026-06-05","80","130","24","571.23","13709.52","Direct","TRUE"
"3252","2026-04-18","350","177","33","748.22","24691.26","Online","TRUE"
"3253","2025-01-15","229","81","28","460.5","12894","Retail","FALSE"
"3254","2026-04-18","357","154","15","553.25","8298.75","Retail","TRUE"
"3255","2026-06-29","184","3","29","547.77","15885.33","Direct","TRUE"
"3256","2026-03-05","60","190","32","959.93","30717.76","Direct","FALSE"
"3257","2025-09-11","228","90","9","122.55","1102.95","Retail","FALSE"
"3258","2025-01-14","27","3","19","570.35","10836.65","Partner","TRUE"
"3259","2026-06-29","346","42","21","501.34","10528.14","Partner","TRUE"
"3260","2026-01-04","442","154","16","197.13","3154.08","Online","FALSE"
"3261","2025-07-06","333","28","27","28.43","767.61","Partner","TRUE"
"3262","2025-01-11","64","57","11","904.12","9945.32","Retail","TRUE"
"3263","2024-10-15","205","73","32","980.07","31362.24","Direct","TRUE"
"3264","2024-09-23","338","19","30","843.21","25296.3","Direct","TRUE"
"3265","2026-09-08","336","143","12","324.67","3896.04","Retail","FALSE"
"3266","2024-09-28","71","199","7","593.96","4157.72","Retail","FALSE"
"3267","2025-07-19","81","18","30","1030.87","30926.1","Retail","TRUE"
"3268","2025-01-29","383","130","3","447.9","1343.7","Retail","TRUE"
"3269","2025-02-02","314","68","25","783.63","19590.75","Direct","TRUE"
"3270","2025-04-26","385","93","9","530.89","4778.01","Direct","FALSE"
"3271","2025-05-29","207","115","35","732.33","25631.55","Retail","FALSE"
"3272","2026-05-05","469","149","15","341.91","5128.65","Partner","TRUE"
"3273","2025-08-08","273","160","26","526.63","13692.38","Retail","TRUE"
"3274","2024-11-25","137","168","28","905.72","25360.16","Retail","TRUE"
"3275","2025-08-20","284","7","32","358.33","11466.56","Retail","TRUE"
"3276","2025-12-25","13","57","22","417.79","9191.38","Partner","TRUE"
"3277","2024-10-27","273","62","12","80.55","966.6","Retail","TRUE"
"3278","2024-10-17","55","126","12","874.14","10489.68","Direct","TRUE"
"3279","2025-02-04","338","180","38","449.2","17069.6","Direct","TRUE"
"3280","2025-04-25","34","35","27","742.11","20036.97","Retail","TRUE"
"3281","2025-02-05","104","38","34","13.63","463.42","Direct","TRUE"
"3282","2024-09-16","92","38","30","456.11","13683.3","Direct","TRUE"
"3283","2026-04-21","314","5","32","469.04","15009.28","Online","FALSE"
"3284","2025-05-03","375","198","18","345.46","6218.28","Retail","TRUE"
"3285","2024-10-27","95","37","33","206.63","6818.79","Online","TRUE"
"3286","2024-10-22","15","99","25","744.77","18619.25","Online","TRUE"
"3287","2025-10-27","23","188","24","672.66","16143.84","Direct","TRUE"
"3288","2025-03-29","23","128","29","1046.5","30348.5","Direct","TRUE"
"3289","2026-07-27","244","142","5","955.92","4779.6","Direct","TRUE"
"3290","2025-06-29","12","36","29","891.65","25857.85","Retail","TRUE"
"3291","2025-02-24","241","21","32","407.47","13039.04","Online","TRUE"
"3292","2025-03-06","151","167","36","497.25","17901","Direct","TRUE"
"3293","2025-01-06","174","182","27","754.23","20364.21","Retail","TRUE"
"3294","2026-01-03","63","133","27","1147.68","30987.36","Retail","TRUE"
"3295","2026-01-18","298","9","21","521.69","10955.49","Partner","TRUE"
"3296","2026-07-16","136","125","7","721.88","5053.16","Online","TRUE"
"3297","2026-08-15","95","15","7","634.81","4443.67","Partner","TRUE"
"3298","2025-07-12","305","47","9","16.47","148.23","Online","TRUE"
"3299","2025-09-05","228","195","37","1009.65","37357.05","Direct","TRUE"
"3300","2025-12-24","9","139","32","413.63","13236.16","Partner","TRUE"
"3301","2026-03-29","368","19","34","1052.95","35800.3","Online","TRUE"
"3302","2025-01-22","493","22","16","679.46","10871.36","Partner","TRUE"
"3303","2025-12-08","213","56","1","686.43","686.43","Direct","TRUE"
"3304","2025-10-07","17","117","39","216.74","8452.86","Online","FALSE"
"3305","2025-09-17","498","133","38","1006.67","38253.46","Direct","TRUE"
"3306","2026-04-14","450","178","25","1064.15","26603.75","Online","TRUE"
"3307","2024-09-29","366","72","19","675.44","12833.36","Direct","TRUE"
"3308","2026-05-30","126","86","29","184.38","5347.02","Retail","TRUE"
"3309","2026-08-04","148","22","11","698.19","7680.09","Retail","TRUE"
"3310","2025-03-15","469","156","24","64.36","1544.64","Online","TRUE"
"3311","2024-12-25","37","34","9","524.06","4716.54","Direct","TRUE"
"3312","2025-03-30","314","65","4","651.74","2606.96","Retail","TRUE"
"3313","2025-08-10","37","20","35","783.51","27422.85","Online","TRUE"
"3314","2026-08-16","57","95","1","1062.09","1062.09","Partner","TRUE"
"3315","2026-08-30","312","118","30","1117.97","33539.1","Direct","TRUE"
"3316","2025-01-20","357","150","18","1158.93","20860.74","Partner","TRUE"
"3317","2026-02-28","290","91","17","142.93","2429.81","Online","FALSE"
"3318","2025-06-21","358","76","2","517.27","1034.54","Direct","FALSE"
"3319","2026-09-12","107","195","35","503.32","17616.2","Direct","TRUE"
"3320","2024-10-07","470","46","36","449.64","16187.04","Partner","TRUE"
"3321","2025-12-18","344","190","14","378.23","5295.22","Partner","TRUE"
"3322","2026-01-08","133","15","26","65.29","1697.54","Online","TRUE"
"3323","2026-06-02","44","156","5","893.93","4469.65","Direct","TRUE"
"3324","2024-09-19","155","17","31","572.29","17740.99","Online","TRUE"
"3325","2026-06-24","290","167","19","90.64","1722.16","Retail","TRUE"
"3326","2026-06-09","140","47","19","445.35","8461.65","Partner","FALSE"
"3327","2026-01-25","141","16","29","378.02","10962.58","Retail","FALSE"
"3328","2024-12-28","119","21","20","114.61","2292.2","Direct","TRUE"
"3329","2025-09-01","181","87","30","343.83","10314.9","Direct","TRUE"
"3330","2024-10-07","279","89","29","599.31","17379.99","Direct","TRUE"
"3331","2026-04-12","3","42","7","346.61","2426.27","Retail","TRUE"
"3332","2025-10-19","455","84","18","392.31","7061.58","Partner","FALSE"
"3333","2026-04-02","44","32","6","536.71","3220.26","Direct","TRUE"
"3334","2025-10-05","202","34","7","204.14","1428.98","Partner","TRUE"
"3335","2025-04-23","285","191","6","1089.78","6538.68","Direct","TRUE"
"3336","2025-07-18","100","26","20","413.45","8269","Online","FALSE"
"3337","2026-05-03","34","143","29","327.61","9500.69","Direct","TRUE"
"3338","2026-08-25","270","97","27","599.21","16178.67","Direct","TRUE"
"3339","2025-09-19","151","173","26","658.18","17112.68","Direct","FALSE"
"3340","2024-11-07","62","84","30","922.93","27687.9","Retail","TRUE"
"3341","2025-01-15","128","38","6","704.17","4225.02","Partner","TRUE"
"3342","2024-11-21","207","136","4","825.35","3301.4","Direct","TRUE"
"3343","2025-09-18","192","123","36","1014.53","36523.08","Direct","TRUE"
"3344","2025-08-30","349","84","2","248.7","497.4","Direct","FALSE"
"3345","2026-01-29","336","49","23","331.87","7633.01","Partner","FALSE"
"3346","2025-05-07","173","120","35","188.02","6580.7","Online","TRUE"
"3347","2026-04-29","468","18","10","819.95","8199.5","Online","TRUE"
"3348","2024-12-28","200","38","35","1137.75","39821.25","Online","TRUE"
"3349","2025-08-27","410","127","19","251.47","4777.93","Partner","TRUE"
"3350","2026-08-08","418","193","24","543.66","13047.84","Direct","FALSE"
"3351","2025-05-29","350","11","4","1195.31","4781.24","Retail","TRUE"
"3352","2026-01-25","333","149","15","247.15","3707.25","Retail","TRUE"
"3353","2025-08-08","58","183","25","116.27","2906.75","Retail","TRUE"
"3354","2024-09-14","202","5","16","1105.2","17683.2","Direct","TRUE"
"3355","2026-05-27","235","151","15","462.97","6944.55","Partner","TRUE"
"3356","2025-06-22","253","182","5","602.83","3014.15","Partner","TRUE"
"3357","2024-10-22","50","27","30","186.07","5582.1","Direct","TRUE"
"3358","2025-06-02","42","62","37","663.66","24555.42","Partner","TRUE"
"3359","2025-11-05","248","30","28","436.38","12218.64","Partner","TRUE"
"3360","2024-10-10","476","188","35","884.94","30972.9","Direct","TRUE"
"3361","2026-08-26","150","156","13","640.79","8330.27","Partner","TRUE"
"3362","2025-10-20","89","149","33","791.64","26124.12","Retail","TRUE"
"3363","2026-01-12","53","5","35","665.94","23307.9","Direct","TRUE"
"3364","2025-07-04","364","6","36","332.77","11979.72","Partner","FALSE"
"3365","2026-03-03","402","127","9","336.54","3028.86","Partner","TRUE"
"3366","2024-09-23","197","49","26","510.28","13267.28","Partner","TRUE"
"3367","2025-04-07","240","171","14","45.96","643.44","Online","TRUE"
"3368","2026-06-21","371","199","9","313.85","2824.65","Direct","TRUE"
"3369","2025-01-16","218","167","9","443.96","3995.64","Retail","TRUE"
"3370","2026-02-13","31","127","21","958.75","20133.75","Direct","TRUE"
"3371","2026-05-24","213","151","31","920.66","28540.46","Retail","TRUE"
"3372","2025-08-20","365","170","36","944.19","33990.84","Online","TRUE"
"3373","2025-12-03","286","176","33","165.99","5477.67","Partner","FALSE"
"3374","2026-01-04","482","53","30","456.53","13695.9","Retail","TRUE"
"3375","2024-10-10","439","191","32","997.54","31921.28","Online","TRUE"
"3376","2025-09-30","349","137","4","160.63","642.52","Retail","TRUE"
"3377","2024-12-11","251","8","22","1055.8","23227.6","Partner","FALSE"
"3378","2026-05-02","333","10","9","604.25","5438.25","Partner","TRUE"
"3379","2025-10-31","234","105","31","359.99","11159.69","Retail","TRUE"
"3380","2025-03-11","333","120","17","317.12","5391.04","Partner","TRUE"
"3381","2025-05-26","295","14","15","725.44","10881.6","Direct","TRUE"
"3382","2026-06-22","399","191","19","611.34","11615.46","Retail","TRUE"
"3383","2025-05-25","329","24","17","363.38","6177.46","Direct","FALSE"
"3384","2026-06-20","455","45","9","40.05","360.45","Retail","FALSE"
"3385","2026-04-29","429","36","37","307.99","11395.63","Direct","TRUE"
"3386","2026-05-24","86","103","19","393.26","7471.94","Online","TRUE"
"3387","2026-03-21","246","46","13","1180.25","15343.25","Partner","TRUE"
"3388","2024-09-22","383","50","34","669.94","22777.96","Direct","FALSE"
"3389","2026-08-18","497","19","14","63.06","882.84","Partner","TRUE"
"3390","2026-08-16","409","132","16","402.53","6440.48","Retail","TRUE"
"3391","2025-10-04","397","148","31","245.66","7615.46","Online","TRUE"
"3392","2026-07-31","211","97","19","73.61","1398.59","Retail","TRUE"
"3393","2026-03-30","72","93","21","1164.83","24461.43","Online","FALSE"
"3394","2025-06-13","78","104","35","801.91","28066.85","Retail","FALSE"
"3395","2026-03-31","100","178","33","202.32","6676.56","Retail","TRUE"
"3396","2025-12-23","327","60","9","801.98","7217.82","Retail","TRUE"
"3397","2024-10-23","81","81","14","472.91","6620.74","Online","TRUE"
"3398","2024-12-23","371","199","6","395.32","2371.92","Online","TRUE"
"3399","2025-03-21","122","131","10","53.05","530.5","Retail","TRUE"
"3400","2025-12-01","18","160","27","346.6","9358.2","Direct","TRUE"
"3401","2025-07-06","478","47","14","918.8","12863.2","Partner","TRUE"
"3402","2025-03-30","403","58","3","1091.5","3274.5","Direct","TRUE"
"3403","2025-11-16","60","133","29","193.13","5600.77","Partner","TRUE"
"3404","2025-10-26","343","7","34","604.9","20566.6","Retail","FALSE"
"3405","2025-04-17","29","132","29","345.7","10025.3","Online","TRUE"
"3406","2025-05-25","489","39","25","835.3","20882.5","Online","TRUE"
"3407","2025-01-16","426","162","35","1057.3","37005.5","Direct","FALSE"
